Country,Year,Annual CO₂ emissions (per capita),GDP per capita,Population,Mean income or consumption per day,poverty_gap_index_4000
Sri Lanka,2006,-0.9590107903834746,-0.8147285784088911,-0.22569852259777812,-0.8770518775859882,0.9733070701777711
Sri Lanka,2009,-0.951973791614755,-0.705848219153008,-0.22200303773768165,-0.8746187712384607,0.9626105859645024
Sri Lanka,2012,-0.9301096186034679,-0.5357284223367741,-0.21877335293664546,-0.8276090420001263,0.8947296515636959
Sri Lanka,2016,-0.871434776705625,-0.4672954293502659,-0.21630672440519905,-0.7693425517377185,0.8071676841073357
Sri Lanka,2019,-0.8882705530771112,-0.42573277174425134,-0.21495261091781012,-0.7606679354972049,0.7834407411658083
Sudan,2009,-0.9855752419851534,-0.9738039864970776,-0.1467033340103032,-0.9837104449153784,1.1367413826067463
Sudan,2014,-0.9808528271494299,-0.9339517994120325,-0.12220827455529185,-0.9890921971929806,1.1502058414314793
Sweden,1975,0.7263439572543875,0.06424451930259656,-0.2960487443042983,0.15490395493445733,-0.6667088917783438
Sweden,1981,0.45483737328542867,0.12477143796438973,-0.2954309092612344,0.21933062903886041,-0.7766500949550458
Sweden,1987,0.22489753591455147,0.43296037940611715,-0.29475852791495816,0.3260284185490867,-0.8857936673617096
Sweden,1992,0.14966436966884153,0.49635330315617365,-0.29353666052017485,0.6097785650267479,-1.1108071995975772
Sweden,1995,0.17367600325837024,0.6262070238166125,-0.2928225509499129,0.5070123066739243,-1.0259358999668549
Sweden,2000,0.06369921629969992,1.0757857574708185,-0.29214270950568894,0.7883603139933284,-1.1986149621372553
Sweden,2001,0.07906454352747473,1.0096889580023674,-0.29198743073820527,0.854916463860617,-1.2521866395140682
Sweden,2002,0.09265694346471004,1.0139073261142593,-0.2918106656805193,0.9044285672611186,-1.287976096494505
Sweden,2003,0.10043111683349881,1.0670157490213508,-0.2915962558208821,0.7345801897910289,-1.2007687975682264
Sweden,2004,0.07915704884713153,1.1631562544982177,-0.2913379793771997,0.7863672186876767,-1.2162211262038647
Sweden,2005,0.019833665013314024,1.2483129486752336,-0.29105119750662256,0.8061938263103406,-1.2173311706571155
Sweden,2006,0.01075252519399466,1.3380685614746046,-0.29073113816269025,0.9263058552162459,-1.3003386099882461
Sweden,2007,-0.011082548098845792,1.4883494489666342,-0.2903714225086152,1.0544503371085445,-1.3543208199228547
Sweden,2008,-0.060627147827599065,1.5339348423574721,-0.2899787374500071,1.1293516349469397,-1.3682746449749148
Sweden,2009,-0.1396852190617888,1.3337043336184222,-0.28954302544590815,1.1440701922657566,-1.3867791809429426
Sweden,2010,-0.033108276609154504,1.4465197314090636,-0.289057913700096,1.1806247382020973,-1.3959033068717037
Sweden,2011,-0.1178983347565577,1.6196437967866757,-0.28854046680909046,1.2055187306651352,-1.405347514095324
Sweden,2012,-0.17447098230485353,1.6057880847851116,-0.2880052727377042,1.262184542468449,-1.4255272074529286
Sweden,2013,-0.2116599840657008,1.5796639980147391,-0.2874437961673947,1.3268138612565363,-1.4205513258114748
Sweden,2014,-0.25271086371530144,1.581218002356068,-0.2868483655804343,1.3869684675166138,-1.4539892491143176
