Country,Year,Share below $1 a day,Share below $2.15 a day,Share below $3.65 a day,Share below $6.85 a day,Share below $10 a day,Share below $20 a day,Share below $30 a day,Share below $40 a day,Number below $1 a day,Number below $2.15 a day,Number below $3.65 a day,Number below $6.85 a day,Number below $10 a day,Number below $20 a day,Number below $30 a day,Number below $40 a day,40% of median - share of population below poverty line,50% of median - share of population below poverty line,60% of median - share of population below poverty line,40% of median - total number of people below poverty line,50% of median - total number of people below poverty line,60% of median - total number of people below poverty line,Mean income or consumption per day,Median income or consumption per day,Threshold income or consumption per day marking the poorest decile,Threshold income or consumption per day marking the richest decile,mld,gini,polarization,decile1_share,decile2_share,decile3_share,decile4_share,decile5_share,decile6_share,decile7_share,decile8_share,decile9_share,decile10_share,decile2_thr,decile3_thr,decile4_thr,decile5_thr,decile6_thr,decile7_thr,decile8_thr,income_gap_ratio_40_median,income_gap_ratio_50_median,income_gap_ratio_60_median,poverty_gap_index_40_median,poverty_gap_index_50_median,poverty_gap_index_60_median,avg_shortfall_40_median,avg_shortfall_50_median,avg_shortfall_60_median,total_shortfall_40_median,total_shortfall_50_median,total_shortfall_60_median,income_gap_ratio_100,income_gap_ratio_1000,income_gap_ratio_2000,income_gap_ratio_215,income_gap_ratio_3000,income_gap_ratio_365,income_gap_ratio_4000,income_gap_ratio_685,poverty_gap_index_100,poverty_gap_index_1000,poverty_gap_index_2000,poverty_gap_index_215,poverty_gap_index_3000,poverty_gap_index_365,poverty_gap_index_4000,poverty_gap_index_685,avg_shortfall_100,avg_shortfall_1000,avg_shortfall_2000,avg_shortfall_215,avg_shortfall_3000,avg_shortfall_365,avg_shortfall_4000,avg_shortfall_685,total_shortfall_100,total_shortfall_1000,total_shortfall_2000,total_shortfall_215,total_shortfall_3000,total_shortfall_365,total_shortfall_4000,total_shortfall_685,decile1_avg,decile2_avg,decile3_avg,decile4_avg,decile5_avg,decile6_avg,decile7_avg,decile8_avg,decile9_avg,decile10_avg,bottom50_share,middle40_share,palma_ratio,s80_s20_ratio,p90_p10_ratio,p90_p50_ratio,p50_p10_ratio
Indonesia (urban),2014,0.009555418,6.854864,33.346035,65.32183,80.17879,95.24296,98.21964,99.06454,12887,9244917,44972640,88097290,108134344,128450870,132465416,133604900,4.640247,12.857255,23.069195,6258140,17340134,31112620,7.334127,5.005392,2.3479805,14.074308,0.2999459,0.42765263,0.3964233,2.6745107,3.5438843,4.2544684,5.1478767,6.2335143,7.5170836,9.30366,11.835008,16.019566,33.470432,2.8445058,3.4335527,4.1473975,5.005392,6.0892396,7.627818,9.946147,14.506308,17.408575,21.124485,0.6731285,2.2382646,4.8732476,0.290439,0.43568373,0.63441795,1817608,7554814,19738404,4.4219823,53.575005,69.84471,14.9976225,78.09996,27.164444,82.98733,44.166935,0.00042253692,42.955788,66.52216,1.0280666,76.709496,9.058265,82.211006,28.85065,0.04421982,5.3575006,13.968942,0.3224489,23.429989,0.9915022,33.19493,3.025435,569.86084,579329800,1794322700,2981013.5,3103663000,44590470,4435005400,266532620,1.9615202,2.5991297,3.120281,3.7755182,4.5717382,5.5131245,6.8234224,8.679945,11.748952,24.547638,21.854256,44.675316,2.1426916,7.958645,5.994219,2.8118293,2.131786
Indonesia (urban),2015,0.026794858,6.571697,29.41156,64.4547,80.48319,95.039764,97.68269,98.76893,37012,9077466,40626100,89031080,111171190,131278140,134928800,136429220,5.9179697,13.9653425,23.353546,8174474,19290286,32258182,7.5698457,5.261223,2.4097366,14.087928,0.30156907,0.42753065,0.36954847,2.593834,3.543695,4.3515377,5.341841,6.371804,7.616108,9.178888,11.429635,15.381157,34.191498,2.9532762,3.6930985,4.4137015,5.261106,6.29701,7.681811,9.878593,16.405535,19.325201,23.163633,0.97087455,2.6988308,5.4095297,0.3452527,0.508371,0.7312142,2822259.2,9806622,23587642,8.158169,51.97385,69.40927,16.642448,77.98236,28.050089,82.72891,42.24828,0.00218599,41.830215,65.96641,1.0936913,76.17527,8.249969,81.71046,27.231003,0.08158169,5.197385,13.881854,0.35781264,23.394709,1.0238283,33.091564,2.894007,3019.5015,577799500,1822384000,3248032,3156620000,41594148,4514656000,257656580,1.9634923,2.6825225,3.2940469,4.043691,4.8233576,5.765276,6.9482775,8.652058,11.643299,25.882437,22.202713,43.60579,2.1597939,8.076973,5.846252,2.67775,2.1832702
Indonesia (urban),2016,0.00818089,5.7850866,27.734772,58.035954,77.37319,94.81872,97.642944,99.02867,11565,8178394,39208730,82045590,109382696,134045496,138038110,139997120,7.7124014,17.540197,26.113605,10903044,24796628,36916880,7.8778143,5.7791057,2.463883,14.657297,0.27857834,0.41031516,0.37617484,2.5878372,3.4909244,4.3320947,5.496257,6.6782756,8.150765,9.873815,12.03888,15.674116,31.677038,3.0377705,3.8702557,4.762439,5.7791057,7.1412687,8.457681,10.647626,16.251451,19.912859,25.28712,1.2533772,3.4927542,6.6033797,0.37567544,0.57539254,0.87682176,4096006,14267795,32369524,12.9426985,49.900684,67.31741,14.641157,76.51001,27.415466,81.42662,42.54822,0.0010587961,38.60975,63.829506,0.8470036,74.70662,7.6036177,80.6357,24.693266,0.12942699,4.9900684,13.463483,0.31478488,22.953001,1.0006646,32.57065,2.9145532,1496.8231,545827140,1804719200,2574434.8,3168388900,39234784,4559796700,239126240,2.03865,2.7500856,3.4127438,4.3298492,5.2610216,6.421022,7.778407,9.484007,12.347776,24.95458,22.585388,45.73758,1.9913757,7.7896056,5.948861,2.536257,2.3455276
Indonesia (urban),2017,0.014060888,5.127305,24.68033,57.083904,74.345924,94.22476,98.01443,99.086426,20328,7412670,35680950,82527590,107483710,136223020,141701840,143251660,7.8194723,15.6878605,23.819204,11304801,22680322,34436004,8.224088,5.9781203,2.5631263,15.978269,0.27389273,0.4068613,0.38682276,2.537003,3.5765693,4.4721546,5.448346,6.5935173,8.015409,9.874885,12.4086685,16.356049,30.717396,3.310345,4.059631,4.915157,5.97812,7.27329,9.059083,11.518795,17.265335,21.794884,25.804028,1.3500582,3.4191515,6.1463146,0.41285703,0.6514622,0.92555755,4667266.5,14775373,31872504,9.252754,49.61695,65.78864,15.212496,74.99696,26.109236,80.5271,40.818195,0.0013010086,36.888184,61.989193,0.77999103,73.50784,6.4438453,79.791435,23.30062,0.09252754,4.961695,13.157729,0.32706866,22.499088,0.95298713,32.210842,2.7960465,1880.8998,533301400,1792385700,2424452,3188162300,34003490,4614256600,230750980,2.0864534,2.941402,3.6779392,4.4807677,5.4225664,6.5919433,8.121192,10.204998,13.451357,25.262255,22.62759,46.65501,1.9157575,7.6998262,6.233898,2.6727917,2.3323548
Indonesia (urban),2018,0.008013276,4.025362,21.3311,55.352135,72.993744,94.10249,97.89071,99.09431,11840,5947663,31517710,81785400,107851710,139040900,144638160,146416530,6.629757,13.866715,22.264515,9795780,20488728,32896876,8.501267,6.1820083,2.7772763,16.153442,0.26499102,0.4005402,0.37731814,2.6160746,3.7338343,4.5864625,5.530019,6.6473403,8.025026,9.87024,12.384332,16.112299,30.494371,3.54644,4.2731323,5.1548333,6.1820083,7.523069,9.370649,11.832706,18.106266,21.582829,24.688936,1.2004014,2.9928296,5.496872,0.44773233,0.6671261,0.91576326,4385887.5,13668566,30125750,5.32022,48.266308,64.70331,14.539032,74.3049,24.514395,79.92228,38.986813,0.00042632408,35.231384,60.887432,0.58524865,72.737595,5.22919,79.19843,21.580032,0.0532022,4.826631,12.940662,0.3125892,22.291471,0.89477545,31.968912,2.6705966,629.91406,520560420,1799281300,1859175.2,3224197400,28201274,4680777000,218415800,2.223995,3.1742322,3.899074,4.7012167,5.6510816,6.822289,8.390955,10.528252,13.697496,25.92408,23.11373,46.3919,1.8519162,7.3397384,5.8162894,2.6129766,2.2259247
Indonesia (urban),2019,0.0045100683,3.1916287,19.868574,54.42074,72.9693,94.37001,98.1596,99.13299,6807,4816996,29986840,82135020,110129624,142428860,148148320,149617420,6.255693,13.338153,21.853487,9441465,20130736,32982588,8.526906,6.31389,2.8775964,15.982292,0.25354612,0.3921567,0.36173445,2.733157,3.8469923,4.7055254,5.643404,6.766951,8.131424,9.909097,12.278728,15.917705,30.067015,3.6610332,4.396121,5.257022,6.313801,7.614648,9.371405,11.704753,16.750557,20.773418,23.912529,1.0478636,2.7707903,5.225722,0.42304474,0.6558054,0.9058865,3994162.2,13201846,29878480,2.7965693,47.301537,64.2774,12.553942,74.04937,23.293436,79.8886,38.005184,0.0001261297,34.5156,60.6586,0.40067518,72.68656,4.6280737,79.19596,20.682703,0.027965693,4.7301536,12.85548,0.26990977,22.214811,0.8502104,31.95544,2.6033552,190.36247,520930020,1830991500,1300154.2,3291087000,25495124,4781091000,213826640,2.3305373,3.280294,4.012357,4.8120775,5.770116,6.933589,8.449394,10.469955,13.572878,25.63786,23.69603,46.236954,1.7760574,6.9884005,5.5540423,2.5313265,2.194123
Indonesia (urban),2020,0,2.8742793,19.226246,53.462513,72.71861,93.831985,97.91488,99.03701,0,4425904,29605164,82323220,111974360,144485380,150772340,152500220,6.4716973,13.573496,21.93937,9965318,20900886,33782910,8.677729,6.4257355,2.9098217,16.424099,0.25324368,0.3925719,0.36005655,2.7272623,3.829599,4.709824,5.668601,6.7711773,8.123684,9.835286,12.207929,15.967616,30.15902,3.7063806,4.494955,5.370972,6.4257355,7.710303,9.44267,11.908738,15.934027,20.545599,24.143501,1.0312018,2.788756,5.2969317,0.40955135,0.6601029,0.9308385,4081309.5,13796735,31446436,,46.648018,64.01695,10.977011,73.70239,22.974854,79.53025,37.555405,0,33.921795,60.068375,0.31551,72.1656,4.417202,78.76438,20.078064,,4.6648016,12.80339,0.23600574,22.110718,0.83858216,31.812101,2.5725453,0,522338180,1849902600,1044538.75,3333684500,24826362,4851352600,211780200,2.3666441,3.3232217,4.0870576,4.919058,5.8758435,7.0495124,8.534794,10.59371,13.856264,26.171179,23.706465,46.134514,1.780839,7.034866,5.644366,2.5559874,2.2082918
Indonesia (urban),2021,0,2.7454808,18.93954,54.37724,73.4096,93.35968,97.63114,98.93431,0,4305826,29703488,85281570,115130620,146418980,153118030,155161840,6.1037083,12.93496,21.028748,9572641,20286312,32980058,8.747195,6.342773,2.9241934,16.765827,0.26361626,0.40063065,0.35848716,2.7096207,3.8128448,4.687627,5.6004276,6.659407,7.9375134,9.570245,11.866981,15.882616,31.272715,3.7312872,4.486812,5.334782,6.342773,7.5966434,9.247317,11.714634,16.064978,20.36461,23.948511,0.98055935,2.6341546,5.0360723,0.407586,0.6458405,0.91139984,3901674.5,13101723,30058020,,46.70774,64.51352,13.009818,73.90097,23.130817,79.56101,37.132286,0,34.287964,60.229618,0.35718212,72.15035,4.380871,78.713135,20.191513,,4.670774,12.902703,0.2797111,22.17029,0.8442749,31.824406,2.5435617,0,537749100,1889200600,1204387.4,3394671000,25077908,4937933300,216918930,2.3701582,3.3351696,4.1003585,4.898803,5.825114,6.9430976,8.37128,10.38028,13.892834,27.354855,23.469927,45.257355,1.8603061,7.2296786,5.7334876,2.6432962,2.1690676
Indonesia (urban),2022,0.0009610524,2.0036125,17.405787,54.519962,74.78193,92.87734,97.23515,98.74016,1534,3197945,27781190,87018740,119358650,148240540,155196000,157598110,4.906838,11.460509,19.39714,7831752,18291998,30959570,8.876615,6.3545575,3.047028,17.043531,0.26584625,0.403278,0.34479195,2.802915,3.9005194,4.749916,5.613222,6.598936,7.7845974,9.244652,11.379041,15.614322,32.311882,3.8526325,4.5772,5.395352,6.3545575,7.5167356,8.985545,11.54527,14.869532,19.249014,22.608976,0.7296238,2.2060351,4.385494,0.37795717,0.61159486,0.8620202,2960066.8,11187292,26687774,6.304689,45.63565,64.79722,12.465199,74.001945,21.671824,79.49538,35.765423,0.0000605943,34.12722,60.181934,0.24975431,71.955894,3.7721508,78.49386,19.499294,0.06304689,4.5635653,12.959443,0.2680018,22.200583,0.7910215,31.798151,2.4499314,96.71392,544701000,1921114900,857055,3445441500,21975520,5011328500,213189940,2.4880397,3.4623408,4.2163177,4.9826407,5.857621,6.9100876,8.2061205,10.100736,13.860231,28.68201,23.665508,44.022614,1.8932848,7.1495,5.5934935,2.6820958,2.0854936
Indonesia (urban),2023,0,1.5504112,15.78197,53.166233,74.03705,92.095474,96.81472,98.430405,0,2520306,25654742,86425580,120352610,149707890,157379380,160005800,4.71699,11.128056,19.297659,7667810,18089466,31369750,9.232877,6.5438924,3.1768615,17.659199,0.2730758,0.40875995,0.34107143,2.8186646,3.8827374,4.704328,5.58209,6.530799,7.6613483,9.075168,11.155153,15.450432,33.13928,3.983417,4.7392726,5.562712,6.5438924,7.657208,9.1615095,11.7324915,14.294651,18.48969,22.081385,0.67427725,2.0575433,4.2611904,0.37417066,0.6049728,0.86698925,2869069.5,10943634,27197236,,44.582287,64.35024,11.411783,73.48357,20.544954,79.03552,34.560986,0,33.00741,59.263657,0.17692955,71.14291,3.2423985,77.79499,18.374773,,4.4582286,12.8700485,0.24535334,22.045069,0.74989086,31.614208,2.3674276,0,536559420,1926747800,618365.5,3469439200,19238256,5058456600,204606300,2.6024382,3.5848835,4.343448,5.153875,6.029806,7.073629,8.37899,10.299416,14.265193,30.597088,23.51862,43.342102,1.950767,7.2506785,5.5586934,2.6985772,2.0598607
Iran,1986,0.650741,9.139033,24.858545,52.950443,70.54881,91.03447,95.98271,97.769585,318298,4470197,12159119,25899774,34507708,44527904,46948252,47822268,13.6303215,20.391665,27.079779,6667032,9974223,13245596,9.694025,6.4474983,2.220884,18.887945,0.39180705,0.4741964,0.42712337,1.8069347,2.7769554,3.7707884,4.828706,6.004799,7.3841543,9.123827,11.578246,15.868831,36.85676,3.166868,4.1541014,5.226454,6.4474983,7.924543,9.871746,12.828164,27.91903,31.536951,34.497765,3.805454,6.4309096,9.341919,0.72003156,1.0166723,1.3345457,4800473.5,10140516,17676854,22.384968,50.17743,65.27626,25.091848,73.91153,33.548866,79.22449,43.3097,0.14566794,35.399582,59.423893,2.293152,70.94229,8.339759,77.45746,22.932676,0.22384968,5.017743,13.055252,0.5394747,22.173458,1.2245336,31.689795,2.9667144,71250.91,173150820,581323000,2411558.2,1041005060,14889249,1515477900,76837230,1.751647,2.6919875,3.6554115,4.680959,5.821067,7.1582174,8.844661,11.223981,15.383284,35.729034,19.188183,43.95506,2.795698,11.502368,8.504697,2.9294999,2.9031224
Iran,1990,0.8399122,8.431168,24.760908,55.373287,74.05315,93.21921,97.17778,98.51795,468617,4704054,13815009,30894766,41316936,52010380,54219010,54966740,11.824043,18.634205,25.517591,6597062,10396699,14237190,8.65105,6.1923237,2.2626677,16.595886,0.32774454,0.43604776,0.38630068,2.0603697,3.154568,4.2265854,5.3275137,6.5158324,7.8753448,9.553687,11.876786,15.862973,33.546337,3.1922734,4.1246767,5.105309,6.1923237,7.4775424,9.138431,11.614797,27.563091,30.322918,32.883198,3.2590714,5.650435,8.391001,0.68271834,0.93884665,1.2217404,4503935,9760906,17394150,31.689941,49.542793,66.031425,26.173395,75.0205,32.59084,80.355194,42.224308,0.2661674,36.687996,61.553974,2.2067227,72.90326,8.069788,79.1643,23.38099,0.31689942,4.9542794,13.206285,0.562728,22.50615,1.1895657,32.14208,2.8923652,148504.45,204695650,686863940,2647102.8,1220261100,16433860,1766745300,89358940,1.782436,2.7290323,3.65644,4.6088586,5.6368785,6.8129997,8.264942,10.274667,13.723136,29.021103,21.284868,45.16879,2.2713964,9.474573,7.334655,2.680074,2.7367358
Iran,1994,0.18696655,4.47688,18.536568,47.747208,67.6404,90.90937,96.159294,97.96757,112153,2685490,11119299,28641520,40574604,54532668,57681870,58766576,10.7012205,17.731064,24.907364,6419207,10636112,14940869,9.983241,7.142718,2.7514,19.091553,0.31474993,0.4299837,0.3809394,2.2331557,3.2688208,4.2969003,5.363614,6.5245485,7.861747,9.521829,11.830387,15.806353,33.292645,3.7740505,4.8116326,5.912895,7.142718,8.605711,10.5059805,13.351133,23.560835,27.299997,30.545193,2.5212965,4.84058,7.6080017,0.6731536,0.9749809,1.3090541,4321112,10370006,19558406,28.716846,45.90997,62.395466,19.923092,71.93067,27.684807,77.75553,38.62212,0.053690765,31.053692,56.723328,0.89193296,69.16802,5.131813,76.1752,18.440985,0.28716847,4.590997,12.479094,0.4283465,21.5792,1.0104955,31.102215,2.645615,32206.807,186277890,680518300,1150320.2,1244728700,11236002,1827770600,75774440,2.229413,3.2633426,4.289699,5.3546247,6.513614,7.8485713,9.505871,11.81056,15.779863,33.236847,21.687038,45.020317,2.195724,8.923883,6.9388504,2.6728694,2.5960302
Iran,1998,0.08322754,4.525698,17.950747,44.807083,63.956852,88.836494,95.146255,97.416664,52817,2872072,11391799,28435210,40587924,56376904,60381164,61821996,12.21459,19.244434,26.054127,7751552,12212791,16534318,10.76657,7.5865073,2.7776864,21.146309,0.33327195,0.44095644,0.40202272,2.0689292,3.0878277,4.1175714,5.2013445,6.394519,7.78185,9.517389,11.945221,16.140772,33.744576,3.8732843,5.0026326,6.216646,7.5865073,9.229947,11.37914,14.61292,24.393448,28.7675,31.6641,2.97956,5.536143,8.249804,0.74024427,1.0912243,1.4413195,5738042,13326895,23831234,20.548244,45.822723,61.197056,18.022184,70.5302,28.049644,76.41519,38.99445,0.017101675,29.306772,54.36532,0.8156296,67.106834,5.0351205,74.44113,17.472275,0.20548244,4.5822725,12.239411,0.38747698,21.159058,1.023812,30.566076,2.6711197,10852.966,185984930,690020100,1112861.8,1277608600,11663061,1889655800,75953850,2.227527,3.3245313,4.4332123,5.600064,6.8847036,8.378383,10.246964,12.860906,17.378077,36.331333,20.870192,45.38523,2.331123,9.673782,7.6129217,2.7873576,2.7312324
Iran,2005,0.04190464,1.0210205,5.7242575,23.503935,41.70032,75.670425,87.84545,93.41363,29410,716579,4017432,16495671,29266366,53107468,61652216,65560104,10.651814,17.452848,24.465614,7475720,12248861,17170602,16.566088,11.670836,4.5372634,32.833874,0.3238984,0.43558642,0.3926612,2.0233552,3.2634578,4.282015,5.307502,6.4286523,7.737524,9.42074,11.900159,16.323668,33.312927,6.246058,7.91959,9.6670475,11.669503,14.043025,17.338516,22.459305,26.58871,29.173779,31.5988,2.8321805,5.0916553,7.7308407,1.2412499,1.702412,2.2127066,9279237,20852608,37993504,16.654161,36.893074,50.92671,18.69012,60.644554,23.700748,67.12376,31.377056,0.006978923,15.384531,38.53646,0.19083007,53.273487,1.3566917,62.702732,7.3748426,0.16654162,3.6893075,10.185342,0.40183762,18.193367,0.8650773,26.849503,2.1493282,4897.9893,107972620,540917700,287948.4,1121661400,3475389.2,1760256100,35454612,3.351908,5.406273,7.093623,8.792454,10.649762,12.81805,15.606481,19.713907,27.041931,55.18649,21.304981,45.382088,2.2393243,9.388756,7.2364926,2.813648,2.5719254
Iran,2006,0.027961962,0.8490968,6.046142,24.711475,41.85451,74.272964,86.775795,92.36182,19930,605200,4309434,17613292,29832120,52938620,61850108,65831584,11.210201,18.597298,25.536293,7990156,13255365,18201186,17.034643,11.670106,4.4682064,34.78748,0.34206557,0.44752038,0.42004633,1.9536744,3.0946343,4.049147,5.090309,6.2422376,7.6012454,9.410044,11.990443,16.574787,33.99348,6.0642385,7.751953,9.588709,11.669056,14.358322,17.900938,23.430182,25.866186,28.509212,31.699848,2.8996515,5.301943,8.094967,1.2074445,1.6635276,2.2196436,9647670,22050666,40400148,17.846678,37.916172,51.63585,19.399313,60.79161,22.063974,67.181244,31.248962,0.0049902564,15.869626,38.351475,0.1647189,52.752407,1.3340194,62.04982,7.7220798,0.17846678,3.7916172,10.327169,0.41708523,18.237484,0.8053351,26.8725,2.140554,3556.843,113111976,546706100,252419.98,1127990400,3470538.5,1769059200,37702200,3.3280149,5.271599,6.897577,8.67116,10.63343,12.948451,16.029673,20.425291,28.234558,57.90668,20.430002,45.57652,2.3959715,10.016872,7.7855577,2.9811735,2.611575
Iran,2009,0.23389722,1.4918264,6.0431905,22.713913,40.507538,74.564514,88.007065,93.85213,173839,1108766,4491462,16881590,30106290,55418350,65409220,69753420,11.262445,17.94666,24.9771,8370552,13338439,18563652,16.420551,12.038752,4.575274,32.63272,0.307497,0.42050025,0.39074975,1.9604126,3.356709,4.3964205,5.437865,6.664291,8.082793,9.873244,12.391552,16.565805,31.270908,6.368733,8.067765,9.894583,12.038752,14.558588,18.100445,23.101702,29.7718,30.976694,32.81254,3.353032,5.559282,8.19562,1.433661,1.8646038,2.370132,12000534,24870904,43998304,22.519379,37.334908,50.392693,28.453875,59.615303,27.995604,66.26013,32.339993,0.052672286,15.123451,37.575066,0.4244826,52.465675,1.6918279,62.18654,7.345679,0.22519378,3.7334907,10.078539,0.61175835,17.88459,1.0218396,26.504051,2.2152896,39147.46,112401550,558536000,678296.9,1169817100,4589554,1848748300,37397612,3.2191055,5.5119014,7.2191644,8.929274,10.943133,13.272391,16.21241,20.347612,27.201967,51.348557,21.815699,46.913395,2.0638947,8.996732,7.132408,2.71064,2.6312635
Iran,2011,0.04325653,0.50416595,3.198699,20.90692,43.160515,83.11764,94.461655,97.7816,33023,384895,2441982,15960963,32950018,63454470,72114830,74649380,6.0498047,12.027816,19.527916,4618600,9182392,14908191,13.670483,11.08773,5.1815844,24.48536,0.20173284,0.34661996,0.2983067,2.9100764,4.3701386,5.404871,6.4124784,7.5230165,8.730775,10.220697,12.239887,15.474136,26.713923,6.729789,8.049139,9.499909,11.08773,12.884299,15.142289,18.550306,22.97348,23.965645,25.792599,1.3898505,2.8825438,5.036757,1.018895,1.328623,1.7158881,4705868.5,12199938,25580788,30.751875,32.370872,48.843727,25.066427,60.409035,21.965454,68.4057,26.207209,0.013302065,13.971436,40.59775,0.1263763,57.06337,0.7026089,66.88819,5.4791203,0.30751875,3.2370875,9.768745,0.5389282,18.12271,0.8017391,27.36228,1.7951938,10155.191,106662090,619870600,207430.78,1306916100,1957832.5,2042577200,28653022,3.9782147,5.9741907,7.388719,8.766168,10.2843275,11.935391,13.972187,16.732515,21.15389,36.519222,26.62058,46.665497,1.398813,5.7948914,4.725458,2.2083292,2.139834
Iran,2012,0.012239891,0.25400558,2.5239882,19.686602,42.221336,83.15269,94.328224,97.40604,9464,196408,1951660,15222556,32647416,64297356,72938776,75318680,5.2330384,11.143979,18.653437,4046418,8617021,14423668,13.855309,11.175439,5.398095,24.497503,0.196976,0.3442554,0.2917999,3.0321772,4.4513125,5.45662,6.4516044,7.512008,8.671459,10.116492,12.108956,15.275304,26.924065,6.8995767,8.234293,9.681027,11.175439,12.935747,15.267209,18.588648,20.91229,22.465727,24.47421,1.0943481,2.5035763,4.5652814,0.93481606,1.2553219,1.6410602,3782656.5,10817135,23670108,31.039148,31.184906,48.190998,16.743519,60.09503,19.528849,68.344025,24.709412,0.0037989859,13.166684,40.072113,0.04252938,56.686573,0.49290583,66.571205,4.8644433,0.3103915,3.1184905,9.6382,0.35998565,18.02851,0.71280295,27.33761,1.6925948,2937.545,101810660,619710800,70704.06,1314977400,1391149,2059032700,25765618,4.2011747,6.167431,7.5603156,8.938897,10.408119,12.014574,14.016711,16.777332,21.164406,37.304123,26.903723,46.17221,1.3884314,5.6389956,4.5381756,2.1920843,2.070256
Iran,2013,0.0066090454,0.28810316,2.7464464,20.901325,45.218,84.863235,94.65013,97.77767,5185,226043,2154832,16398956,35477556,66582784,74261480,76715310,5.0573,10.46587,17.733398,3967904,8211410,13913434,13.282307,10.722641,5.2606235,23.520573,0.19077295,0.3396952,0.28891188,3.0913844,4.545415,5.541683,6.4996624,7.507241,8.662782,10.10785,12.112747,15.24769,26.683544,6.717958,7.9891553,9.273532,10.722641,12.371376,14.650996,17.738762,20.110893,22.394127,24.1295,1.0170684,2.3437407,4.2789803,0.86256754,1.200621,1.5523918,3422585.2,9858791,21599100,47.176403,31.090853,49.15909,17.46913,61.39053,19.081303,69.245636,24.882837,0.0031176775,14.058661,41.71799,0.050329197,58.10622,0.5240576,67.70677,5.200843,0.47176403,3.1090853,9.831818,0.3755863,18.41716,0.6964676,27.698256,1.7044743,2446.0964,110302750,654629760,84898.66,1367685500,1500770.6,2124880300,27951600,4.1060715,6.037359,7.3606334,8.633051,9.971347,11.506172,13.425556,16.088522,20.252449,35.441902,27.185385,46.13107,1.355999,5.490682,4.4710617,2.193543,2.0382833
Iran,2014,0.046561055,0.6163683,4.493616,23.520262,47.57663,85.68706,95.09827,97.904854,37231,492858,3593170,18807196,38043068,68516810,76042170,78286360,6.305381,11.824576,18.873568,5041888,9455129,15091620,12.871316,10.356088,4.893457,23.07092,0.20361899,0.3481405,0.29358807,2.8480716,4.387824,5.4733343,6.484865,7.4937525,8.640856,10.138123,12.097041,15.331829,27.104303,6.3432565,7.7316594,8.967232,10.356088,11.966288,14.185699,17.26513,23.754383,25.12173,26.570478,1.4978043,2.9705384,5.0147963,0.98400986,1.3008143,1.650997,4961267.5,12299367,24916220,20.098694,32.98488,50.632824,17.319735,62.46894,21.734077,70.210464,27.767488,0.009358164,15.693092,43.385784,0.10675327,59.406883,0.9766458,68.73945,6.530987,0.20098694,3.2984877,10.126565,0.3723743,18.740683,0.7932939,28.084185,1.902073,7482.945,125484590,693839940,183527.66,1425082100,2850439.8,2198608600,35772660,3.665843,5.647707,7.044902,8.346875,9.645445,11.121918,13.049098,15.570484,19.734081,34.886806,26.687847,46.207848,1.4121168,5.8646693,4.714647,2.2277641,2.1163132
Iran,2015,0.010024544,0.40074104,4.044132,23.001934,46.77615,85.11823,94.622025,97.75517,8199,327769,3307730,18813474,38258604,69618920,77392140,79954776,6.1764736,11.642863,18.656336,5051790,9522796,15259174,13.135002,10.456475,4.9587846,23.670712,0.20755771,0.3526405,0.29773784,2.867492,4.3681087,5.404657,6.380867,7.421471,8.588908,10.035219,12.002774,15.342119,27.588383,6.448129,7.745808,9.051736,10.455843,12.160561,14.303224,17.58375,22.243834,24.402039,26.063723,1.3738846,2.8410962,4.862535,0.93036836,1.2757967,1.6352079,4700025.5,12149151,24951922,28.319675,32.800972,50.3434,15.006351,62.18751,20.600372,69.80782,27.028625,0.0028388633,15.343031,42.851414,0.060136523,58.843075,0.8331064,68.24075,6.217107,0.28319675,3.2800972,10.06868,0.32263657,18.656254,0.7519136,27.923128,1.8514609,2321.9302,125491944,700970600,105750.266,1443847400,2487127.2,2232587500,34832412,3.7664511,5.737512,7.099018,8.38127,9.748104,11.281532,13.181262,15.765647,20.151876,36.237347,26.442595,45.969017,1.4504076,5.9332333,4.7734904,2.263874,2.1085496
Iran,2016,0.013368303,0.4450634,4.1535416,23.13138,46.89815,84.62494,94.24001,97.20712,11137,370766,3460159,19269882,39069084,70497850,78507810,80979590,6.3353777,11.545943,18.748547,5277764,9618490,15618708,13.302301,10.466228,4.9679565,24.146595,0.2147661,0.35912308,0.3043001,2.8178384,4.307567,5.321856,6.2984695,7.312907,8.489205,9.966048,11.975271,15.367301,28.143534,6.4338446,7.724306,9.008415,10.466228,12.201511,14.37745,17.829803,22.1516,24.872871,26.257584,1.4033874,2.8718078,4.9229155,0.9273747,1.3016258,1.6489071,4894465,12519675,25753798,30.985975,32.855446,50.454174,14.562835,62.173523,20.086487,69.88303,27.04345,0.004142437,15.408596,42.69682,0.06481392,58.59234,0.8343006,67.93129,6.255523,0.30985975,3.2855446,10.090836,0.31310096,18.652056,0.7331568,27.953213,1.8524764,3450.9082,128363220,711382200,116087.19,1464332000,2536839,2263639800,35697000,3.7483737,5.7300553,7.0792933,8.378414,9.72785,11.292597,13.257138,15.929867,20.442047,37.437378,26.05864,45.797825,1.5013303,6.1064363,4.8604684,2.3070962,2.106747
