Country,Year,Annual CO₂ emissions (per capita),GDP per capita,Population,Mean income or consumption per day,poverty_gap_index_4000
India,2011,1.4032146,4893.672,1257621200.0,4.0144095,90.109024
India,2015,1.6889228,5634.441,1322866600.0,4.1659536,89.64146
India,2016,1.7589977,5886.458,1338636300.0,4.2172947,89.51118
India,2017,1.7919174,6188.4565,1354195700.0,4.670464,88.385345
India,2018,1.8941209,6579.506,1369003300.0,4.941621,87.67071
India,2019,1.8891369,6711.385,1383112100.0,4.9633665,87.59249
Indonesia,1984,0.6927793,2754.0002,162331970.0,1.8575785,99.999985
Indonesia,1987,0.71846354,2785.3623,172421390.0,1.8772607,99.999985
Indonesia,1990,0.8513446,3436.3403,182159890.0,2.288902,99.999985
Indonesia,1993,1.1218932,4041.942,191737280.0,2.3371706,94.16464
Indonesia,1996,1.2566929,4933.6025,201373800.0,2.8032336,93.01133
Indonesia,1998,1.1764085,3943.8677,207855490.0,2.0723078,94.835205
Indonesia,1999,1.3839109,3939.083,210996910.0,2.8304346,93.06662
Indonesia,2000,1.3141832,3753.7678,214072420.0,2.7923222,93.02869
Indonesia,2001,1.4601983,3800.953,217112430.0,2.9460669,92.64511
Indonesia,2002,1.4014755,3817.389,220115090.0,3.6579816,90.85515
Indonesia,2003,1.5212358,3824.2468,223080130.0,3.719512,90.70152
Indonesia,2004,1.5182068,4128.3716,225938600.0,3.7046742,90.75471
Indonesia,2005,1.519271,4452.749,228805150.0,3.8726082,90.345695
Indonesia,2006,1.4954154,4878.2227,231797420.0,3.634954,91.013336
Indonesia,2007,1.6514556,5392.1104,234858290.0,4.1069508,89.77544
Indonesia,2008,1.5370413,6382.0293,237936540.0,4.1252694,89.74858
Indonesia,2009,1.6554897,6983.9497,240981300.0,4.309458,89.3528
Indonesia,2010,1.8269529,8177.112,244016180.0,4.811745,88.06138
Indonesia,2011,2.026407,9775.595,247099700.0,5.3871346,86.849045
Indonesia,2012,2.06198,10309.083,250222690.0,5.543567,86.451836
Indonesia,2013,1.9309183,10405.758,253275920.0,5.8711524,85.60926
Indonesia,2014,1.9041111,10458.301,256229760.0,6.0430493,85.206154
Indonesia,2015,2.0809183,10247.408,259091970.0,6.364768,84.471535
Indonesia,2016,2.062575,10315.834,261850180.0,6.6235375,83.6335
Indonesia,2017,2.1056583,10640.702,264498850.0,6.969378,82.789345
Indonesia,2018,2.224542,11247.842,267066850.0,7.2769794,82.08752
Indonesia,2019,2.4144928,11595.102,269582880.0,7.3372326,81.97242
Iran,1986,3.0176578,2961.505,48913236.0,9.694025,77.45746
Iran,1990,3.7628624,3292.6057,55793628.0,8.65105,79.1643
Iran,1994,4.3898325,5340.2954,59985750.0,9.983241,76.1752
Iran,1998,4.7826567,6865.6553,63461424.0,10.76657,74.44113
Iran,2005,6.5828686,14921.047,70182590.0,16.566088,62.702732
Iran,2006,6.9598756,15904.463,71275770.0,17.034643,62.04982
Iran,2009,7.2199383,18044.977,74322690.0,16.420551,62.18654
Iran,2011,7.4176946,19992.902,76342970.0,13.670483,66.88819
Iran,2012,7.60904,17011.908,77324450.0,13.855309,66.571205
Iran,2013,7.6212144,16181.029,78458930.0,13.282307,67.70677
Iran,2014,7.9122066,15579.527,79961670.0,12.871316,68.73945
Iran,2015,7.721905,13497.838,81790850.0,13.135002,68.24075
Iran,2016,7.608397,13911.05,83306230.0,13.302301,67.93129
Iran,2017,8.11077,14040.69,84505080.0,14.154284,66.06789
Iran,2018,8.2952,13188.87,85617560.0,13.614246,67.48255
Iran,2019,8.02487,13240.924,86564210.0,12.238541,70.35482
Iraq,2006,3.409857,7361.5635,28905614.0,10.675802,73.53221
Iraq,2012,3.9398575,17235.873,33864452.0,11.300911,71.99076
Ireland,1987,8.602419,15861.533,3513702.0,19.563631,54.66519
Ireland,1994,9.787742,22653.373,3559396.0,28.518595,40.424294
Ireland,1995,10.016238,25668.748,3579486.0,29.434309,39.162502
Ireland,1996,10.388723,27494.088,3606725.0,30.835068,36.287952
Ireland,2000,12.005748,39746.35,3768954.0,38.549557,24.825678
Ireland,2002,11.833219,46392.895,3894256.0,42.435463,20.566505
Ireland,2003,11.540162,49762.98,3958706.0,43.538357,19.913786
Ireland,2004,11.450207,51708.684,4031961.0,45.210808,19.06223
Ireland,2005,11.684938,55875.633,4121220.0,47.47799,17.302914
Ireland,2006,11.241227,56340.168,4234809.0,50.628605,14.731148
Ireland,2007,10.9325285,60186.035,4359841.0,50.26803,14.009929
Ireland,2008,10.637611,56254.652,4452393.0,46.431736,16.17186
Ireland,2009,9.373554,52878.867,4499797.0,45.692474,17.871592
Ireland,2010,9.236927,52986.938,4524581.0,43.925804,19.222933
Ireland,2011,8.374151,53714.656,4544504.0,42.747643,20.653877
Ireland,2012,8.374802,54413.625,4564550.0,43.072876,20.601313
Ireland,2013,8.124482,54242.168,4588830.0,42.977867,20.830427
Ireland,2014,7.9731493,58406.457,4622165.0,45.091103,17.999664
Ireland,2015,8.298437,75990.266,4665764.0,46.503025,16.554651
Ireland,2016,8.560532,81188.49,4715791.0,49.683365,15.030451
Ireland,2017,8.189318,86808.65,4771860.0,52.798004,11.858884
Ireland,2018,8.069606,91647.37,4834506.0,54.0526,10.514793
Ireland,2019,7.623691,102622.45,4896021.0,55.83371,9.780382
Israel,1979,5.6761656,18670.043,3675787.0,20.483973,52.66249
Israel,1986,6.1340446,21147.588,4295413.0,20.313902,52.90347
Israel,1992,8.284954,26136.834,5079388.0,24.054335,46.12996
Israel,1997,9.553026,30878.256,5743280.0,25.102245,45.366158
Israel,2001,10.103195,35125.93,6237984.0,28.632097,40.54152
Israel,2002,9.328958,34616.707,6356697.0,25.678545,44.909996
Israel,2003,9.637967,32723.291,6475917.0,26.547382,44.148064
Israel,2004,8.896198,32018.518,6595990.0,27.621836,42.85685
Israel,2005,8.418698,31816.086,6714119.0,28.894579,41.858135
Israel,2006,9.096636,31477.191,6832082.0,29.444778,40.64297
Israel,2007,9.033349,31280.05,6952007.0,30.886047,38.613434
Israel,2008,9.609144,30694.04,7074530.0,31.702076,37.99203
Israel,2009,8.869941,31679.553,7199704.0,31.740496,38.398113
Israel,2010,9.318069,32680.99,7328439.0,32.498077,37.552677
Israel,2011,9.195313,33663.434,7459750.0,32.366276,37.063522
Israel,2012,9.850352,34910.715,7592099.0,34.1708,34.91041
Israel,2013,8.165907,36078.668,7726675.0,35.500973,32.664116
Israel,2014,7.6657543,36230.445,7863849.0,36.205494,31.789442
Israel,2015,7.8597517,37281.348,8007777.0,37.30528,30.670029
Israel,2016,7.4960833,39039.242,8159015.0,37.806873,29.791843
Israel,2017,7.081455,38979.03,8309256.0,39.4594,27.70522
Israel,2018,7.0934634,38243.504,8456487.0,40.96895,26.6164
Israel,2019,6.8145585,38562.625,8607922.0,39.63099,27.595398
Italy,1977,6.368728,17926.492,55649670.0,24.482773,44.772835
Italy,1978,6.644482,18917.652,55877016.0,26.632685,40.65468
Italy,1979,6.8708906,20585.076,56070680.0,27.698841,38.794727
Italy,1980,6.860227,21941.047,56329480.0,29.132032,36.618546
Italy,1981,6.6386137,21531.7,56532908.0,28.146349,37.586315
Italy,1982,6.483584,21148.318,56585840.0,28.88354,34.969173
Italy,1983,6.3314753,20860.445,56607516.0,28.880228,35.103283
Italy,1984,6.4394126,21096.102,56620236.0,30.25085,33.93729
Italy,1986,6.4123178,22689.629,56639056.0,28.970484,35.68001
Italy,1987,6.710243,23829.486,56644530.0,33.905457,30.7388
Italy,1989,7.1368556,25912.541,56711524.0,36.930363,26.00777
Italy,1991,7.7188067,27820.145,56794490.0,36.212986,25.974226
Italy,1993,7.5818624,28232.004,56869456.0,35.342796,29.276367
Italy,1995,7.9006634,30583.93,56885124.0,35.079136,29.70818
Italy,1998,8.1077795,34237.78,56938736.0,38.03993,27.380287
Italy,2000,8.259678,36099.543,56966400.0,38.770485,25.839827
Italy,2002,8.370203,35316.086,57107576.0,38.791,25.550592
Italy,2003,8.637428,35236.848,57425176.0,47.617977,18.370811
Italy,2004,8.669648,35210.15,57860664.0,48.988274,16.967197
Italy,2005,8.631403,36438.453,58199876.0,48.229572,17.347366
Italy,2006,8.504796,37629.727,58429904.0,49.160313,16.557915
Italy,2007,8.3475,39278.04,58778480.0,49.464397,15.88569
Italy,2008,8.089209,40041.08,59224228.0,48.747814,16.924635
Italy,2009,7.1345263,38338.21,59562844.0,49.28424,16.703487
Italy,2010,7.297165,38651.53,59822452.0,48.38909,17.722137
Italy,2011,7.0759273,39455.664,60025950.0,47.667454,18.499256
Italy,2012,6.716391,38435.727,60190150.0,45.516342,19.99149
Italy,2013,6.1389084,37340.996,60312600.0,44.99789,20.37416
Italy,2014,5.804219,36959.64,60322790.0,44.807503,20.386644
Italy,2015,6.0089397,36995.258,60232908.0,45.92574,20.242939
Italy,2016,5.9684334,38755.73,60118628.0,47.02357,19.31861
Italy,2017,5.889915,40155.508,60004024.0,47.845818,19.16437
Italy,2018,5.8423834,40546.684,59877430.0,48.04955,18.623919
Italy,2019,5.699218,40732.03,59727936.0,49.89793,16.96805
Jamaica,1988,1.9218018,4898.8657,2354813.0,10.263722,75.82976
Jamaica,1990,3.1467621,5283.718,2392035.0,9.57571,76.85125
Jamaica,1993,3.2536602,5708.223,2459064.0,6.76994,83.09571
Jamaica,1996,3.824723,5759.154,2532895.0,10.351952,75.398346
Jamaica,1999,3.835566,5800.85,2596276.0,13.940513,68.31592
Jamaica,2002,3.86718,5833.9844,2638248.0,15.250263,66.84428
Jamaica,2004,3.9692626,6432.5444,2664027.0,15.205789,66.19978
Jamaica,2018,2.8758495,8419.628,2811842.0,19.125742,55.55806
Japan,2008,9.619277,40303.45,128077630.0,42.96584,21.885433
Japan,2010,9.482092,39789.7,128105430.0,51.814415,13.143225
Japan,2013,10.3007765,39666.53,127678920.0,49.759407,14.790376
Jordan,1986,3.1825175,4113.129,2879812.0,17.092539,59.778996
Jordan,1992,3.0991795,3673.8845,3866894.0,13.429601,69.75944
Jordan,1997,2.9731834,3640.8474,4733666.0,11.687689,72.230415
Jordan,2002,3.1125658,4361.312,5275531.0,13.742805,67.19078
Jordan,2006,3.3785238,7247.3047,6075550.0,15.085861,63.938652
Jordan,2008,3.1235294,9320.339,6632880.0,15.060466,63.56018
Jordan,2010,2.9742525,10614.14,6931263.0,16.92439,60.037983
Kazakhstan,1993,12.26269,9139.337,16979700.0,6.0218205,99.999985
Kazakhstan,1996,9.570283,6314.6064,16144248.0,6.422387,83.96746
Kazakhstan,2001,9.080946,7108.0825,15281288.0,5.579558,86.10221
Kazakhstan,2002,10.269589,7424.8936,15338962.0,5.8970246,85.325005
Kazakhstan,2003,11.406761,8357.259,15416709.0,6.340362,84.212944
Kazakhstan,2004,12.005967,9474.033,15521921.0,6.7158327,83.31763
Kazakhstan,2005,12.777128,11327.526,15656255.0,7.344752,81.81064
Kazakhstan,2006,13.9403515,13785.8545,15822751.0,8.211945,79.72968
Kazakhstan,2007,14.166108,16015.968,16006138.0,9.516656,76.53905
Kazakhstan,2008,14.00492,18475.537,16196521.0,9.459716,76.543465
Kazakhstan,2009,13.690082,17390.83,16402365.0,9.3359165,76.80976
Kazakhstan,2010,14.963053,20422.447,16627839.0,9.928319,75.3377
Kazakhstan,2011,14.170695,24606.053,16864920.0,11.784867,70.801926
Kazakhstan,2012,14.403745,25478.342,17102868.0,11.992633,70.29586
Kazakhstan,2013,14.710529,26628.018,17345734.0,12.570521,68.88734
Kazakhstan,2014,15.591465,27303.03,17592296.0,12.284417,69.6808
Kazakhstan,2015,15.6236105,23783.732,17835908.0,11.724289,71.043526
Kazakhstan,2016,15.360503,23054.086,18078558.0,10.840452,73.085495
Kazakhstan,2017,16.023987,26073.014,18314822.0,11.666905,71.09253
Kazakhstan,2018,16.569881,26528.416,18538100.0,12.426413,69.28342
Kazakhstan,2019,14.678785,28306.396,18754260.0,12.416824,69.30644
Kenya,1992,0.22455053,2166.9836,24655724.0,7.052735,85.74008
Kenya,1994,0.25076053,2483.4678,26133748.0,4.7227345,88.46235
Kenya,1997,0.2894525,2324.112,28364268.0,5.0838785,87.58286
Kenya,2005,0.2386781,2093.7253,35843016.0,4.147761,89.92691
Kenya,2015,0.36281654,3538.2283,46851496.0,4.2461114,89.472496
Kyrgyzstan,2000,0.9270692,2277.8918,4935185.0,3.0150547,92.462364
Kyrgyzstan,2001,0.7742214,2229.5718,4981443.0,3.1913178,92.021706
Kyrgyzstan,2002,0.9782362,2222.7515,5026646.0,3.27305,91.817375
Kyrgyzstan,2003,1.0585338,2408.9219,5078276.0,3.4407747,91.39806
Kyrgyzstan,2004,1.1306427,2531.2393,5137043.0,5.133829,87.195885
Kyrgyzstan,2005,1.0627677,2550.532,5193112.0,4.5893016,88.56931
Kyrgyzstan,2006,1.0407573,2922.445,5246785.0,6.0242286,85.16348
Kyrgyzstan,2007,1.2318337,3264.4473,5294777.0,5.7241178,85.742455
Kyrgyzstan,2008,1.3994935,3767.0996,5345425.0,6.4288306,83.99642
Kyrgyzstan,2009,1.2392285,3706.0405,5414084.0,6.5638337,83.68349
Kyrgyzstan,2010,1.1589916,3658.1638,5483781.0,6.252797,84.448784
Kyrgyzstan,2011,1.3724256,4444.5493,5552339.0,6.234865,84.4467
Kyrgyzstan,2012,1.7909747,4857.9067,5631955.0,6.0204897,84.96994
Kyrgyzstan,2013,1.7018461,5036.5723,5719561.0,5.9344797,85.197655
Kyrgyzstan,2014,1.7605157,7218.551,5814426.0,6.201909,84.559456
Kyrgyzstan,2015,1.7353858,4853.494,5914985.0,6.099403,84.868065
Kyrgyzstan,2019,1.4305534,6135.855,6323643.0,7.092162,82.55777
Laos,1992,0.12995216,1429.1765,4561117.0,3.9403815,90.180466
Laos,1997,0.15384972,1853.0448,5150539.0,3.0139635,92.49937
Laos,2002,0.20794623,2542.7307,5606103.0,3.7089078,90.75065
Laos,2007,0.3038032,3700.1042,6041355.0,4.24813,89.462776
Laos,2012,0.5220592,6011.9536,6508806.0,5.4102516,86.56262
Laos,2018,2.893467,7316.1323,7105008.0,6.5213118,84.02254
Latvia,1993,4.518097,9722.774,2638889.0,8.844652,99.999985
Latvia,1995,3.5542579,9602.492,2570150.0,10.475385,74.29003
Latvia,1996,3.6352124,9774.577,2534288.0,10.167393,75.273636
Latvia,2004,3.4160802,14565.601,2263453.0,13.948197,66.79255
Latvia,2005,3.4980397,16700.621,2233165.0,15.965243,62.887974
Latvia,2006,3.770957,17877.363,2203917.0,18.955545,55.611782
Latvia,2007,3.9698648,19655.76,2176059.0,24.668869,46.011345
Latvia,2008,3.812731,21019.832,2150411.0,24.022076,46.7441
Latvia,2009,3.5070047,18491.115,2126268.0,19.779007,53.942184
Latvia,2010,4.070957,19327.377,2101537.0,18.686008,55.838596
Latvia,2011,3.7612011,21471.896,2076974.0,19.090565,55.546963
Latvia,2012,3.662085,22556.6,2053635.0,19.6108,54.151142
Latvia,2013,3.6277075,22681.514,2031491.0,21.707752,50.280296
Latvia,2014,3.566914,23613.543,2011040.0,23.792522,46.463135
Latvia,2015,3.6464014,24716.605,1991951.0,25.567734,43.076096
Latvia,2016,3.6542797,25500.613,1973477.0,26.854511,40.867584
Latvia,2017,3.691466,27162.365,1954861.0,29.116701,38.09085
Latvia,2018,4.0622435,28488.854,1935632.0,31.703873,34.408085
Latvia,2019,3.9918807,29411.12,1916552.0,32.93046,32.50582
Lebanon,2011,4.016627,15972.841,5045061.0,30.786077,33.82621
Lesotho,1994,0.87637705,2472.0566,1910648.0,4.3310266,89.586815
Lesotho,2002,0.9538146,2642.6309,1997537.0,2.2686648,94.36948
Lesotho,2017,1.1579648,3033.479,2170622.0,4.643397,88.45046
Liberia,2007,0.17207937,901.40137,3632748.0,2.5444844,93.64397
Liberia,2014,0.18176311,1028.6824,4519410.0,3.8503475,90.37534
Liberia,2016,0.10563319,1267.2236,4706106.0,3.8830717,90.32958
Lithuania,1993,4.3076615,9673.154,3788532.0,5.868683,85.66409
Lithuania,2004,3.872552,15235.697,3422593.0,14.104116,65.95018
Lithuania,2005,4.1092343,17388.69,3373536.0,16.337477,60.97876
Lithuania,2006,4.272059,18709.89,3322937.0,20.34671,52.88141
Lithuania,2007,4.728938,20561.068,3272416.0,24.14322,45.85041
Lithuania,2008,4.626852,22023.621,3224384.0,25.846039,43.518227
Lithuania,2009,4.034141,19256.902,3180482.0,21.418568,51.241867
Lithuania,2010,4.3972845,20978.105,3139021.0,19.27052,54.115982
Lithuania,2011,4.5038233,23665.562,3099800.0,21.071733,50.37555
Lithuania,2012,4.58844,25366.955,3063340.0,22.689077,48.49601
Lithuania,2013,4.34393,25697.758,3028191.0,23.699741,46.878773
Lithuania,2014,4.2922225,26893.27,2994928.0,25.893473,44.25326
Lithuania,2015,4.405026,27162.244,2963764.0,28.506914,40.226536
Lithuania,2016,4.472797,28086.762,2933676.0,30.497742,38.07578
Lithuania,2017,4.5744214,29832.797,2904452.0,32.47665,34.723576
Lithuania,2018,4.6711226,30921.453,2876128.0,34.874474,30.737698
Lithuania,2019,4.800764,32483.44,2849083.0,38.387245,26.706764
Luxembourg,1985,25.204838,26308.791,366471.0,45.735195,13.333185
Luxembourg,1986,24.746542,30128.865,368179.0,50.559696,11.311018
Luxembourg,1987,23.782467,30807.178,370536.0,55.775555,9.545461
Luxembourg,1988,24.367577,33786.363,373436.0,58.031677,7.974653
Luxembourg,1989,26.120216,37509.53,376960.0,62.845303,6.4250402
Luxembourg,1990,30.98945,38945.746,381275.0,63.582996,5.308075
Luxembourg,1991,32.181065,42679.285,386405.0,63.787025,5.178058
Luxembourg,1992,31.166605,42778.45,391524.0,66.381424,4.455894
Luxembourg,1993,31.136255,45307.543,396705.0,66.49133,4.039619
Luxembourg,1994,28.71006,47157.14,402049.0,63.36129,5.9385943
Luxembourg,1995,22.460876,46934.92,407639.0,64.941414,5.4464555
Luxembourg,1996,22.283075,47193.207,413202.0,65.074585,6.049714
Luxembourg,1997,20.467562,51031.633,418413.0,67.41234,5.5519714
Luxembourg,1998,18.091682,54626.34,423579.0,68.75953,5.8089604
Luxembourg,1999,18.90661,60363.395,429352.0,71.127464,4.9964437
Luxembourg,2000,19.9792,66585.98,435634.0,70.98843,4.9828267
Luxembourg,2001,20.862108,62035.97,441254.0,72.98513,4.7360682
Luxembourg,2002,22.382103,59912.57,445920.0,77.62498,3.4734619
Luxembourg,2003,23.15829,57764.754,451351.0,75.69985,4.432441
Luxembourg,2004,25.822998,53136.387,457798.0,77.74665,4.0144405
Luxembourg,2005,25.984957,66100.27,464868.0,80.36772,3.8663647
Luxembourg,2006,25.213663,64797.258,472402.0,79.43603,3.8455799
Luxembourg,2007,23.562086,68275.55,479877.0,80.47452,3.6557226
Luxembourg,2008,22.86432,66359.66,488643.0,80.2325,4.4551916
Luxembourg,2009,21.3514,60593.63,497876.0,79.941826,4.0967016
Luxembourg,2010,22.082712,67784.19,507075.0,78.4369,4.053309
Luxembourg,2011,21.424578,66803.414,518207.0,77.5216,4.96718
Luxembourg,2012,20.490171,68756.31,530596.0,78.58543,5.6304746
Luxembourg,2013,19.037624,65823.29,543068.0,78.07041,5.1051717
Luxembourg,2014,17.665773,76519.35,556075.0,78.79975,4.424943
Luxembourg,2015,16.42211,82382.44,569415.0,73.59554,6.3283415
Luxembourg,2016,15.58947,86516.09,583355.0,79.74073,4.89058
Luxembourg,2017,15.542759,90597.55,596290.0,79.896805,6.4509974
Luxembourg,2018,15.748627,88604.07,607920.0,83.90756,6.056151
Luxembourg,2019,15.757939,90479.41,619981.0,84.45369,4.878027
Madagascar,1980,0.18036546,1546.6405,8948166.0,3.3239706,91.86524
Madagascar,1993,0.07927122,1206.9618,13020110.0,2.1035774,94.93268
Madagascar,1997,0.103876516,1207.5371,14778913.0,2.0125885,94.97558
Madagascar,1999,0.11205574,1258.1376,15730885.0,2.0533912,94.86652
Madagascar,2001,0.10431209,1303.8961,16709664.0,2.0861561,94.78641
Madagascar,2005,0.09264921,1391.3483,18792174.0,1.9466348,95.150024
Madagascar,2010,0.08613679,1652.3534,21731052.0,1.6936437,95.79909
Madagascar,2012,0.11948903,1760.0046,22966242.0,1.5906631,96.023346
Malawi,1997,0.08702395,1177.9026,10512681.0,4.615166,92.82675
Malawi,2004,0.07264951,1150.7426,12411343.0,2.188526,94.53821
Malawi,2010,0.06580174,1159.4869,14718426.0,2.2742374,94.35629
Malawi,2016,0.069265716,1084.6626,17405624.0,2.5000184,94.331604
Malawi,2019,0.08673756,1161.3806,18867340.0,2.0693629,94.84649
Malaysia,1984,2.3691506,8706.645,14686459.0,13.243455,70.94315
Malaysia,1987,2.5495796,7407.977,16033107.0,12.701919,71.425835
Malaysia,1989,2.9426231,8485.793,17020144.0,12.494815,71.74292
Malaysia,1992,3.9381533,10451.805,18526708.0,13.867934,69.07581
Malaysia,1995,5.504375,12752.089,20136886.0,14.428523,68.36815
Malaysia,1997,5.629809,13890.785,21249178.0,17.983915,62.429077
Malaysia,2003,6.1999974,14028.735,24739420.0,16.595552,63.36639
Malaysia,2006,6.4190946,16887.713,26509416.0,18.103273,60.15389
Malaysia,2008,6.9709706,20175.873,27664304.0,18.898396,58.911602
Malaysia,2011,6.9713326,22259.436,29184140.0,23.169909,51.51413
Malaysia,2013,8.019667,24149.773,30134806.0,26.415785,45.67456
Malaysia,2015,7.580128,23256.72,31068834.0,29.363651,41.293076
Malaysia,2018,8.092997,24924.95,32399270.0,32.81152,37.068386
Maldives,2002,2.0307295,10279.531,292293.0,7.0562325,84.12428
Maldives,2009,2.5298648,14146.273,349040.0,8.724323,78.891716
Maldives,2016,3.1617982,18515.838,454263.0,19.446728,54.09068
Maldives,2019,3.870847,19411.275,504518.0,18.690468,54.669525
Mali,1994,0.056466658,731.20605,9711802.0,1.4234779,96.47052
Mali,2001,0.10026809,1471.3109,11583825.0,2.5940828,93.515205
Mali,2006,0.112688474,1612.9946,13623541.0,2.9170415,92.71233
Mali,2009,0.12552415,1974.575,15032645.0,2.762389,93.09411
Mali,2018,0.24624196,2374.083,19934304.0,4.9264207,87.693855
Malta,2006,6.487009,25058.86,411204.0,34.6697,25.770578
Malta,2007,6.6282425,26269.72,412091.0,37.78859,22.908445
Malta,2008,6.50795,26133.05,413407.0,38.769512,21.898613
Malta,2009,6.0801187,25905.693,415509.0,38.025684,23.420362
Malta,2010,6.215509,26953.379,418758.0,38.50439,22.100431
Malta,2011,6.1002226,28355.166,423577.0,39.286125,21.19378
Malta,2012,6.3199983,28859.14,429912.0,40.694347,19.832413
Malta,2013,5.437898,27884.654,437531.0,42.881447,17.4664
Malta,2014,5.2960496,28741.291,446449.0,45.409103,15.58415
Malta,2015,3.6472793,33804.832,456585.0,45.628784,15.665521
Malta,2016,2.8998263,34217.0,467717.0,48.517315,13.498794
Malta,2017,3.1925268,35154.08,479507.0,48.852325,13.333151
Malta,2018,3.1463923,38692.336,491590.0,50.075417,12.248157
Malta,2019,3.2736566,38910.08,503646.0,54.549507,11.072442
Mauritania,1987,1.7517368,3382.8704,1851100.0,3.445798,99.999985
Mauritania,1993,0.41437775,3439.5308,2237070.0,4.0040503,99.999985
Mauritania,1995,0.42637852,3361.778,2380345.0,4.554358,88.62421
Mauritania,2000,0.4133019,3186.7036,2695018.0,4.8765407,87.80901
Mauritania,2004,0.47003326,3626.7964,2946583.0,5.0296445,87.61788
Mauritania,2008,0.5673498,3848.079,3233342.0,5.763174,85.61648
Mauritania,2014,0.6677828,4307.874,3843181.0,6.30536,84.26789
Mauritania,2019,0.8608683,4676.1816,4383853.0,6.2755566,84.314476
Mauritius,2006,2.8679838,15771.482,1264777.0,13.17084,68.44202
Mauritius,2012,3.076189,19543.262,1288753.0,14.941819,65.67778
Mauritius,2017,3.5034227,22267.203,1294743.0,16.509262,61.861546
Mexico,1984,3.7644565,13302.488,73489650.0,9.87288,77.04889
Mexico,1989,4.0317235,11889.863,80233750.0,10.197819,77.2394
Mexico,1992,3.9153757,12845.684,84993160.0,11.98238,73.97681
Mexico,1994,3.9839828,13056.868,88314420.0,12.424241,73.4361
Mexico,1996,3.731603,12283.149,91586560.0,9.053006,79.38743
Mexico,1998,4.023621,13815.467,94767290.0,9.845118,77.97644
Mexico,2000,4.0023623,14849.223,97873450.0,11.720147,74.551216
Mexico,2002,4.0677557,14265.164,100917080.0,11.747081,73.8095
Mexico,2004,4.2214255,14894.119,103945816.0,12.404394,72.6577
Mexico,2005,4.39713,15638.168,105442400.0,12.759906,72.29302
Mexico,2006,4.441561,15983.76,106886790.0,13.3163595,70.87179
Mexico,2008,4.313347,16461.701,109684500.0,13.640198,70.39689
Mexico,2010,4.057475,16873.336,112532400.0,12.767065,71.26726
Mexico,2012,4.332987,18862.564,115755910.0,13.9057045,69.81467
Mexico,2014,4.076545,18637.203,118755890.0,13.083067,71.41093
Mexico,2016,3.9482622,18913.807,121519224.0,14.770192,67.66488
Mexico,2018,3.792204,19200.268,124013864.0,15.072074,66.92624
Moldova,1997,1.66174,3147.6797,4393794.0,5.520968,86.28675
Moldova,1998,1.4801393,2840.9084,4353535.0,4.536276,88.771095
Moldova,1999,1.0884297,2393.5798,4303942.0,3.9722412,90.13814
Moldova,2000,0.84038395,2596.4407,4251571.0,3.678195,90.82097
Moldova,2001,0.9014615,2745.8767,4200500.0,4.376848,89.07153
Moldova,2002,0.9768765,3037.6013,4147644.0,5.3937883,86.550316
Moldova,2003,1.0757903,3377.0925,4093984.0,6.438567,84.00665
Moldova,2004,1.139962,3558.1033,4046998.0,6.325616,84.24034
Moldova,2005,1.2339612,3973.4304,4001380.0,5.720204,85.7842
Moldova,2006,1.2756958,4252.946,3942748.0,9.727035,76.06962
Moldova,2007,1.284176,4308.73,3876847.0,10.997579,72.94592
Moldova,2008,1.3614397,4554.759,3812420.0,10.72482,73.83209
Moldova,2009,1.2106992,4507.9023,3749496.0,10.706347,73.47616
Moldova,2010,1.3133934,5130.034,3678186.0,10.93581,73.10081
Moldova,2011,1.3754627,5895.299,3595135.0,11.217984,72.3714
Moldova,2012,1.3588293,6565.321,3507197.0,10.957044,72.77774
Moldova,2013,1.4340149,6746.7275,3416532.0,11.721873,71.00973
Moldova,2014,1.4255046,7270.467,3338338.0,11.427107,71.55489
Moldova,2015,1.4590147,7468.925,3277390.0,11.800105,70.729225
Moldova,2016,1.5204592,8005.567,3225125.0,11.455086,71.75722
Moldova,2017,1.6414043,9095.337,3180515.0,11.499222,71.34804
Moldova,2018,1.7332046,9252.155,3141839.0,11.911888,70.39945
Moldova,2019,1.7671684,9438.566,3109496.0,12.118137,69.82194
Mongolia,1995,3.3630567,2816.2039,2330339.0,5.018736,99.999985
Mongolia,1998,3.168824,2734.5671,2405156.0,3.3607519,99.999985
Mongolia,2002,3.285695,3844.4285,2494622.0,5.262573,86.857895
Mongolia,2007,4.5891986,7459.4053,2605647.0,8.620323,78.74363
Mongolia,2010,5.096089,8756.164,2702527.0,8.488634,78.9403
Mongolia,2011,7.7872763,10886.072,2743946.0,9.34378,77.00799
Mongolia,2012,12.534176,12384.991,2792354.0,10.747517,73.50566
Mongolia,2014,10.205958,11395.379,2902826.0,11.207575,72.477974
Mongolia,2016,8.459693,10377.35,3029559.0,9.27549,77.10842
Mongolia,2018,14.322292,10774.735,3163994.0,9.861787,75.67074
Montenegro,2012,3.4958463,17188.65,633053.0,15.562396,63.070343
Montenegro,2013,3.3926408,16900.223,633951.0,15.437398,62.75713
Montenegro,2014,3.3214514,16785.021,634301.0,15.995224,61.48632
Montenegro,2015,3.5312514,18007.459,633969.0,16.203938,61.449104
Montenegro,2016,3.1822429,18450.861,633264.0,17.702024,58.44167
Montenegro,2017,3.3254054,19436.828,632445.0,17.451576,58.234344
Montenegro,2018,3.800595,20342.494,631459.0,16.97131,59.191246
Montenegro,2019,3.9290168,21849.92,630403.0,17.739016,57.406258
